y;x
43.25183;-4.60001
53.6291;14.4874
53.61;14.85
48.96667;11.68333
40.2702;40.99473
50.83046;-2.0497
54.2347;18.0875
52.4833;13.7833
40.09383;42.5363
51.956;-0.41287
40.03873;40.48533
44.75;5.36667
53.9335;17.5255
50.2017;21.8821
50.03335;19.86667
44.95676;6.87776
50.26667;10.96667
53.2832;22.4574
49.00722;8.4225
46.79778;12.88306
51.09491;4.07273
44.15728;5.28172
40.34649;-0.71041
53.78;18.99
48.09;5.82
42.40645;0.74321
54.08;19.9027
52.15095;1.14307
51.98;5.85
42.73222;-0.00941
41.50015;1.07681
49.37031;8.54387
51.02497;13.87495
50.33889;7.57222
39.8425;15.9926
52.3024;22.22
42.76;-1.72
44.23028;17.33583
52.83;18.89
45.62014;11.02708
49.44;1.09
51.16291;1.25424
51.911;15.3639
50.83333;10.95
47.48158;10.40492
52.6887;15.071
51.34;21.08
42.65066;18.09442
41.74;0.17
50.8026;23.9501
41.85425;3.12637
53.1988;22.099
50.85;16.25
45.32707;14.44231
51.5275;17.2731
45.48232;6.53748
48.82;5.45
51.9067;21.4561
47.67548;12.0147
47.16667;12.81667
43.41892;2.62187
43.42965;17.87221
52.1547;23.45
46.9599;17.88509
38.00848;34.9906
54.16;22.4151
52.8991;16.3308
42.83;2.91
50.05;6.03
46.84687;22.39875
48.91667;11.3
40.67;-2.79
48.4573;11.9421
46.47756;23.46556
54.63356;-3.03807
52.8285;23.64
51.808;20.4727
47.94167;10.08389
52.04232;-0.05253
46.90741;7.37395
44.96936;15.06246
42.14;-2.33
44.1822;8.40244
51.0439;9.97028
48.64236;12.49857
54.0717;18.4446
41.04287;20.84227
47.7667;11.5667
52.8822;23.2529
42.00829;13.24631
46.31485;13.65244
48.68975;9.76998
53.4726;23.6312
51.4167;11.0831
51.55746;-0.43472
44.17;6
50.99861;-1.13703
51.37498;14.62497
40.7;-3.3
53.6281;16.3179
49.51667;11.43333
49.62;22.67
46.4075;13.0175
52.54516;-2.81851
48.66;3.83
49.44;4.86
49.68;6.88
48.34;5.4
49.4723;22.3274
47.86;16.24
52.7389;15.4086
49.55;10.23333
49.48818;9.77976
52.23686;0.35074
42.32;-3.67
48.08;15.12
54.16768;-2.84254
52.2522;15.216
53.8084;23.5192
42.61872;25.39446
41.76839;2.25138
49.20998;10.26045
51.5;11.86667
48.95;10.91667
41.88393;-3.79392
42.8794;-4.55825
48.5;4.94
53.2;14.3833
50.2;10.06667
40.40222;-7.53833
50.3;10.5667
48.58;7.67
44.73749;1.38565
52.05;8.36667
54.25204;-0.68984
52.4346;16.2881
43.8;3.1
37.94278;58.38833
47.53333;14.13333
52.3;19.16
52.07;18.29
48.17;7.55
51.9417;22.3889
53.35875;-1.1735
36.66667;33.78333
47.14057;10.5656
48.5323;10.5902
43.15;6.33
45.14003;10.33333
44.95111;7.22416
43.85;19.85
42.94;-4.16
40.16;-2.82
47;4.5
42.35259;14.39688
50;3.5
44.65413;9.11197
42.93252;13.09379
50.53;5.4
44.8871;28.71367
52.35;14.55
54.4398;18.5671
41.16749;24.87798
42.15008;23.00094
