y;x
56.22813;-3.53248
51.4655;-3.36775
51.91929;-2.94523
52.91208;-2.07436
56.44349;-5.97556
51.26674;0.50878
52.17377;0.12069
55.41294;-3.97474
51.06301;-1.45053
50.89533;-0.71302
50.89373;0.49579
51.19336;1.12753
52.39055;-2.35932
50.69601;-2.03186
51.7265;-0.01617
51.98485;6.15913
52.29215;5.72854
51.96486;6.79224
51.88742;5.11663
51.86902;5.63748
52.00663;4.54924
53.01794;6.75798
51.54389;3.60676
51.89514;4.07462
51.21717;6.04344
53.01965;7.09965
52.68853;6.301
52.42364;6.92068
52.25825;5.13089
51.56468;6.02899
46.8057;1.70122
47.6663;0.59615
46.8855;0.77814
47.7526;2.83914
48.3096;5.07048
47.7642;5.09073
46.5714;4.60129
47.0453;4.01236
47.3976;2.75424
48.7976;4.69984
47.6839;5.63422
47.3491;1.69438
48.9796;2.03281
48.4242;3.02396
48.9071;2.66348
48.4654;2.37443
49.0503;1.5777
46.6285;5.09658
48.6404;1.69841
51.79557;-4.97321
52.90687;-3.11529
56.00508;-5.60935
55.77649;-3.38475
55.42201;-2.50009
53.56389;13.75454
52.18465;-3.38971
54.60767;-6.06522
55.13904;-6.23487
54.30625;-6.66713
54.44047;-7.15221
54.22179;-7.49019
54.94873;-7.17979
54.79721;-6.83375
57.43983;-2.30238
54.945;-4.4257
56.52025;-5.40529
53.36519;-8.07512
54.23391;-4.5319
52.54236;-3.54846
55.96677;-2.56076
54.32693;-5.4634
58.01685;-4.11614
55.31459;-4.44271
52.18275;-9.82779
53.18358;-7.3268
57.2501;-6.06215
53.25924;-0.27582
52.63189;-6.15354
54.26314;-8.3837
53.09036;-6.88042
53.7227;-8.68178
51.83235;-9.08811
53.00143;-1.62743
50.0697;-5.56402
52.36443;-0.60465
52.82033;-2.66784
53.08795;-1.02937
57.59127;-6.60266
50.17534;-5.01148
56.2478;-6.43989
54.70988;-1.92239
56.39803;-4.18753
57.90623;-5.12262
57.48748;-3.41801
58.09713;-4.63005
57.29866;-4.07472
55.69844;-2.07956
51.65277;-1.63859
57.80314;-5.61889
51.92306;-2.07272
54.71295;-8.07759
50.83253;-0.36678
52.64239;-7.03964
53.72443;-7.77273
52.64626;-7.92612
54.94521;-4.88881
58.11407;-3.61258
53.33889;-4.3283
52.82544;-8.37091
55.33471;-3.02479
56.47084;-5.00371
54.88843;-1.45431
58.38891;-3.11188
53.89372;-9.59736
58.56301;-3.63316
47.79388;9.15251
47.4688;4.13526
48.008;0.80287
48.5023;3.9466
48.3801;4.71725
47.9948;4.37088
48.1317;3.79247
46.9394;2.2564
47.0411;2.92735
47.3073;2.25396
47.2791;5.36251
47.3918;4.75807
46.9918;4.68533
48.709;0.96125
46.9752;1.23823
47.1855;0.10358
47.3009;0.54017
47.5234;1.09774
47.6471;2.18128
47.9772;1.77435
48.0988;2.28733
49.0944;4.06656
48.8126;3.59876
48.2055;5.60258
47.3867;3.22115
46.9445;3.32134
46.6965;4.07883
46.2583;4.22781
47.8195;0.23451
49.0457;3.10249
47.6238;3.7249
63.05252;9.15526
63.18743;11.15457
63.99063;10.17523
64.49353;11.81042
64.56162;11.37806
65.76604;12.42899
58.39085;8.61325
58.86132;7.74166
39.86421;-0.83717
40.65881;0.10207
57.2985;15.8498
60.6414;16.9818
57.7909;16.4389
58.55947;8.99055
59.21149;6.42862
60.36896;11.18501
