y;x
53.99083;-2.07627
50.72455;-4.62141
50.16369;-5.43094
54.79916;-1.61108
52.07525;-4.55388
51.15539;1.361
55.60653;-2.71436
57.13541;-2.41308
51.29307;-2.35858
57.88786;-5.79623
52.08392;0.11643
54.98246;-8.07811
52.68785;4.6847
52.17705;5.76001
52.28535;5.20401
51.54686;4.7745
51.55699;-3.22623
51.90905;-3.81738
57.44451;-5.58337
57.81653;-5.11486
58.54209;-4.83521
54.70432;-3.16405
51.383;-1.64072
52.42028;1.16221
52.2549;0.56419
51.01024;-3.78202
53.09189;-2.07467
51.92199;-1.49101
52.67686;1.62469
56.62275;-5.99441
50.47088;-3.76166
50.66046;-1.08027
54.92224;9.5748
56.83745;10.24426
56.03938;9.67829
52.86196;-2.40851
52.18284;-0.46406
55.85928;-4.15715
52.61087;0.73269
51.43957;-2.75542
40.56884;0.10596
53.13039;-9.18844
53.41225;-2.88772
52.99527;-0.73342
43.4;-2.81
53.16713;-3.87011
55.00258;10.53795
50.93388;-2.07116
52.2282;1.588
-33.72951;150.31571
51.21933;3.31695
50.94941;5.44341
51.17849;4.00433
53.1587;-7.51638
53.45821;-9.58902
51.61597;0.96145
51.83135;-2.65311
54.14081;-4.67935
57.93664;-6.9852
52.91022;-1.33078
56.5478;-5.49811
52.96595;6.16861
51.31802;6.0119
52.27727;4.50077
50.097;5.187
52.23609;-9.88903
54.73923;-6.46368
62.74175;7.13623
58.97882;5.68985
48.18858;-0.97131
48.32102;-3.95646
48.59641;-2.08895
45.64042;2.03719
46.48031;-0.8468
45.01016;2.04802
45.97953;0.61013
40.1;-0.9
42.1;-4.1
42.1;-5.1
42.1;-0.1
50.57597;8.64667
49.0486;2.27208
53.90375;-7.6196
57.2501;-6.06215
52.462;-1.632
51.63196;-4.23984
53.54138;-2.07546
55.93244;-4.96189
51.6229;-4.67289
57.56799;-4.09002
52.18465;-3.38971
52.28494;-8.65949
54.53267;-7.61378
55.60283;-3.19051
57.2139;-3.73872
53.36519;-7.92488
53.80909;-9.13865
55.15905;-2.23545
53.08324;-9.71645
50.89748;0.91561
51.6533;-2.07228
55.51851;-2.23759
49.95648;-6.25303
56.21551;-4.33842
42.81;-2.26
43.15;-5.09
43.16;-1.76
42.96;0.67
43.31;-0.08
42.63;-3.24
51.81307;-9.89666
43.3665;-6.7785
42.4606;3
47.4637;4.98145
46.4654;4.77754
48.3081;3.90933
46.5143;2.32197
46.7037;3.86918
52.56;10.92
54.46;9.92
53.96;9.75
52.86;8.42
51.06;6.75
47.66;11.08
53.26;9.42
52.86;9.08
52.56;9.42
51.36;7.25
49.86;7.25
48.1276;5.63091
48.1143;4.28705
46.8812;2.08911
47.4563;1.78022
47.8605;4.986
47.9553;3.6967
58.09075;7.955
51.03037;-0.6073
52.54241;-6.15828
53.42991;-6.55419
58.2097;15.8331
54.52953;-2.38635
52.97007;0.7553
57.5806;-3.08711
55.68536;9.62682
55.19067;8.94958
56.04619;12.69618
56.0605;14.589
56.439;16.3882
50.765;4.00753
51.03359;4.98914
51.33267;5.50917
36.52657;-5.58872
40.1;-7.1
42.1;0.9
52.26363;-4.12498
57.92416;-4.27958
54.17096;-7.15773
53.25189;0.17365
51.35658;0.51369
51.83235;-9.08811
57.20299;-4.40052
55.56117;-5.40982
38.31;-2.66
42.08;2.27
43.14;-0.66
41.72;-1.79
42.07;1.3
47.4475;3.5443
61.61999;5.03928
48.25387;-1.65089
45.4564;1.65649
46.44827;1.76237
45.37293;2.4251
48.23146;-2.18865
47.39226;-0.51413
47.28513;-1.03693
47.88921;-1.75295
47.7461;4.09124
49.0752;1.77174
51.46179;-3.65558
47.76;12.08
53.36;9.08
52.46;9.08
51.86;7.25
52.06;8.42
51.66;6.08
57.58392;-2.58541
52.0092;-1.05288
43.278;-2.3099
42.9746;-6.5474
43.0869;-5.6659
56.58695;9.74415
-34.65101;150.22318
56.23633;-2.5647
57.28224;-4.90357
51.92776;-10.31877
51.19737;-3.21666
55.4293;13.81862
47.53028;-122.03139
47.15651;9.91323
49.83;6.32
42.1;-8.1
39.1;-5.1
39.1;2.1
42.1;-2.1
62.4792;6.79806
60.13652;5.4046
50.52;5.152
52.78803;5.80967
40.22036;-6.59109
54.87143;-4.10405
52.63573;-0.74383
6.86;5.98
45.61949;0.62566
42;-2.63
41.72;2.27
48.9828;2.61294
47.4048;3.16178
56.7754;-2.57277
49.2014;4.93164
48.7677;3.63101
52.16;9.42
48.96;8.42
47.66;8.08
52.86;7.58
51.26;7.92
52.68847;-6.66238
54.2484;12.2485
48.26583;-122.15
50.60833;10.15306
52.72395;-3.4068
52.64239;-8.96036
54.34475;-9.461
55.87816;-2.07993
52.8053;-4.00292
54.6231;-8.07742
54.62192;-8.5419
54.0679;-0.24249
54.26;13.08
48.46;8.42
53.76;8.75
50.86;6.25
50.06;6.75
47.66;9.08
46.83092;-1.13443
42.59;0.07
53.63049;-2.43858
39.55;-4.97
42.54;-8.63
58.06844;7.51538
54.15606;-8.04666
54.6192;-5.69408
